Temp,humidity,rain (mm)
5.45,90.4,0.0
5.37,91.1,0.0
5.29,91.9,0.0
5.27,92.3,0.1
5.27,92.5,0.0
5.27,92.9,0.1
5.21,93.3,0.1
5.19,93.7,0.1
5.13,94.2,0.0
5.07,94.7,0.1
5.07,95.1,0.1
5.01,95.4,0.1
5.07,95.7,0.0
5.07,95.8,0.1
5.08,96.0,0.1
5.12,96.1,0.2
5.11,96.1,0.2
5.07,96.3,0.1
5.13,96.4,0.1
5.14,96.5,0.0
5.14,96.6,0.0
5.19,96.6,0.0
5.2,96.7,0.0
5.2,96.7,0.0
5.22,96.7,0.0
5.3,96.7,0.0
5.28,96.6,0.1
5.27,96.6,0.0
5.28,96.6,0.0
5.21,96.5,0.1
5.25,96.7,0.1
5.25,96.6,0.0
5.22,96.7,0.0
5.27,96.8,0.1
5.23,96.8,0.2
5.22,96.9,0.1
5.21,96.9,0.0
5.25,97.0,0.1
5.27,97.0,0.1
5.36,97.2,0.2
5.45,97.2,0.0
5.47,97.1,0.1
5.49,97.0,0.2
5.47,97.0,0.0
5.51,97.1,0.1
5.62,97.0,0.2
5.62,96.7,0.1
5.56,96.6,0.0
5.55,96.6,0.0
5.44,96.5,0.1
5.46,96.6,0.0
5.54,96.6,0.1
5.57,96.5,0.0
5.63,96.5,0.0
5.59,96.3,0.1
5.57,96.4,0.0
5.75,96.6,0.0
5.85,96.5,0.0
5.85,96.2,0.2
5.71,96.2,0.2
5.84,96.5,0.0
6.01,96.6,0.0
6.16,96.4,0.0
6.21,96.1,0.0
6.25,95.9,0.1
6.48,95.7,0.1
6.62,94.7,0.0
6.74,93.9,0.1
6.69,93.9,0.0
6.72,94.2,0.0
6.8,94.0,0.0
6.85,94.1,0.0
6.88,94.1,0.0
6.94,94.3,0.0
7.02,94.5,0.0
7.15,94.1,0.0
7.3,93.5,0.0
7.42,93.0,0.0
7.48,92.7,0.0
7.6,92.4,0.0
7.71,92.0,0.0
7.74,92.1,0.0
7.8,92.3,0.0
7.86,92.3,0.0
7.85,92.5,0.0
7.96,92.5,0.0
8.14,92.1,0.0
8.37,91.8,0.0
8.89,90.8,0.0
9.57,88.9,0.0
9.89,87.7,0.0
10.07,86.7,0.0
10.17,86.2,0.0
10.23,85.7,0.0
10.27,85.4,0.0
10.28,84.9,0.0
10.18,85.1,0.0
10.25,84.7,0.0
10.23,84.8,0.0
10.21,84.9,0.0
10.22,84.6,0.0
10.25,84.2,0.0
10.21,84.3,0.0
10.14,84.5,0.0
10.09,84.6,0.0
10.08,84.5,0.0
10.06,84.7,0.0
10.06,84.8,0.0
10.01,84.8,0.0
9.82,85.6,0.0
9.77,85.8,0.0
9.72,85.7,0.0
9.68,85.7,0.0
9.68,85.9,0.0
9.66,86.0,0.0
9.72,86.2,0.0
9.73,86.2,0.0
9.74,86.2,0.0
9.72,86.2,0.0
9.68,86.6,0.0
9.67,86.9,0.0
9.65,87.1,0.0
9.56,87.8,0.1
9.45,88.7,0.1
9.4,89.4,0.1
9.32,90.1,0.1
9.24,91.0,0.1
9.27,90.9,0.1
9.28,91.0,0.1
9.34,90.5,0.0
9.34,90.3,0.1
9.33,90.1,0.0
9.26,90.7,0.1
9.37,90.7,0.0
9.57,89.9,0.0
9.76,89.2,0.0
9.94,88.4,0.0
10.04,88.0,0.0
10.1,87.7,0.0
9.94,88.4,0.1
9.7,89.8,0.0
9.59,90.6,0.0
9.66,90.4,0.0
9.76,89.9,0.0
9.86,88.8,0.0
9.97,87.4,0.0
10.03,87.1,0.0
10.04,87.0,0.0
10.01,87.1,0.0
10.03,86.9,0.0
10.08,86.2,0.0
10.02,86.1,0.0
10.03,85.6,0.0
9.99,85.4,0.0
10.03,84.4,0.0
9.86,85.5,0.0
9.94,84.6,0.0
10.02,84.4,0.1
9.94,84.6,0.0
9.57,86.7,0.0
9.41,87.6,0.0
9.35,88.0,0.0
9.47,87.2,0.0
9.45,87.1,0.0
9.67,84.9,0.0
10.14,80.6,0.1
10.32,78.5,0.0
10.39,77.5,0.0
10.3,77.7,0.0
10.17,78.0,0.0
10.12,77.5,0.0
10.19,76.6,0.0
10.22,75.9,0.0
10.21,75.7,0.0
10.14,76.4,0.0
9.87,78.6,0.0
9.69,79.9,0.0
9.46,81.1,0.1
9.27,82.1,0.1
9.09,83.4,0.1
8.95,84.3,0.0
8.98,83.5,0.0
8.97,83.3,0.0
8.84,84.3,0.0
8.78,84.4,0.0
8.75,84.5,0.0
8.82,83.3,0.0
8.87,82.4,0.0
8.84,82.1,0.0
8.9,81.2,0.0
8.93,80.7,0.0
8.88,80.7,0.0
8.88,80.7,0.0
8.88,80.5,0.0
8.84,80.7,0.0
8.75,81.1,0.0
8.74,81.1,0.0
8.75,81.0,0.0
8.91,79.7,0.0
8.89,79.7,0.0
8.83,80.0,0.0
8.79,80.0,0.0
8.76,79.7,0.0
8.73,79.2,0.0
8.62,79.5,0.0
8.72,78.0,0.0
8.76,76.9,0.0
8.82,75.8,0.0
8.87,75.3,0.0
8.88,75.2,0.0
8.94,74.7,0.0
9.03,73.3,0.0
9.14,72.3,0.0
9.19,72.3,0.0
9.27,71.6,0.0
9.27,71.4,0.0
9.21,72.1,0.0
9.23,72.2,0.0
9.27,72.9,0.0
9.21,73.5,0.0
9.15,74.1,0.0
9.08,74.7,0.0
9.01,75.3,0.0
8.9,76.4,0.0
8.88,76.7,0.0
8.93,76.8,0.0
8.94,76.8,0.0
8.94,76.6,0.0
9.0,76.1,0.0
9.01,75.3,0.0
8.98,75.5,0.0
8.99,75.2,0.0
9.01,74.9,0.0
9.07,74.5,0.0
9.1,73.9,0.0
9.08,73.9,0.0
9.08,73.7,0.0
9.11,73.4,0.0
9.14,73.1,0.0
9.14,72.9,0.0
9.13,73.0,0.0
9.08,73.2,0.0
9.07,73.4,0.0
9.02,73.7,0.0
8.98,73.9,0.0
8.9,74.3,0.0
8.88,74.6,0.0
8.82,74.8,0.0
8.71,75.3,0.0
8.67,75.7,0.0
8.67,76.1,0.0
8.64,76.5,0.0
8.58,77.1,0.0
8.37,79.4,0.2
7.67,83.1,0.2
7.23,83.4,0.1
6.96,85.1,0.0
6.86,85.7,0.0
6.78,85.5,0.0
6.67,85.6,0.0
6.62,85.4,0.0
6.63,85.2,0.0
6.73,84.4,0.0
6.72,84.4,0.0
6.73,85.0,0.0
6.83,84.3,0.0
6.85,83.7,0.0
6.82,83.6,0.0
6.83,83.7,0.0
6.81,83.9,0.0
6.78,83.6,0.0
6.71,83.9,0.0
6.72,83.5,0.0
6.7,83.4,0.0
6.28,82.3,0.0
6.0,78.8,0.0
5.78,78.7,0.0
5.53,79.0,0.0
5.37,79.8,0.0
5.23,82.0,0.0
5.12,82.5,0.0
5.02,82.5,0.0
5.0,82.4,0.0
5.02,82.3,0.0
5.02,81.5,0.0
5.09,79.6,0.0
5.06,79.9,0.0
4.72,82.6,0.0
4.38,84.7,0.0
4.33,84.4,0.0
4.25,82.1,0.0
4.13,79.3,0.0
4.09,78.5,0.0
4.15,77.7,0.0
4.14,76.8,0.0
4.25,74.4,0.0
4.42,72.9,0.0
4.48,73.2,0.0
4.43,74.3,0.0
4.36,74.6,0.0
4.33,75.3,0.0
4.27,76.0,0.0
4.27,76.0,0.0
4.3,74.7,0.0
4.3,74.2,0.0
4.25,74.6,0.0
4.21,74.7,0.0
4.24,74.4,0.0
4.17,75.4,0.0
4.08,77.4,0.0
3.87,79.7,0.0
3.58,81.8,0.0
3.49,82.5,0.0
3.42,83.0,0.0
3.39,83.8,0.0
3.34,84.3,0.0
3.38,83.9,0.0
3.28,84.5,0.0
3.2,85.9,0.1
3.14,86.5,0.0
3.12,86.4,0.0
3.13,86.2,0.0
3.2,85.4,0.0
3.3,84.3,0.0
3.33,83.4,0.0
3.38,82.0,0.0
3.51,80.5,0.0
3.64,79.2,0.0
3.74,78.5,0.0
3.74,78.6,0.0
3.76,78.5,0.0
3.74,78.5,0.0
3.8,77.8,0.0
3.79,77.3,0.0
3.79,76.9,0.0
3.74,76.9,0.0
3.74,76.8,0.0
3.72,76.5,0.0
3.68,76.2,0.0
3.6,75.9,0.0
3.47,75.7,0.0
3.3,75.9,0.0
3.16,76.6,0.0
3.08,76.7,0.0
3.07,76.4,0.0
3.16,75.2,0.0
3.26,74.7,0.0
3.41,74.4,0.0
3.53,74.3,0.0
3.65,74.0,0.0
3.71,74.0,0.0
3.7,74.4,0.0
3.68,75.1,0.0
3.83,74.9,0.0
3.92,74.6,0.0
4.0,74.8,0.0
3.99,75.0,0.0
4.03,74.4,0.0
4.34,73.9,0.0
4.54,73.2,0.0
4.86,70.4,0.0
4.83,67.92,0.0
4.88,67.93,0.0
5.01,66.71,0.0
5.0,66.41,0.0
5.08,66.68,0.0
4.91,66.86,0.0
4.74,64.81,0.0
5.04,63.56,0.0
5.5,62.47,0.0
5.06,63.55,0.0
5.3,63.64,0.0
5.69,60.16,0.0
5.46,61.27,0.0
5.68,61.62,0.0
5.83,61.54,0.0
5.59,61.14,0.0
5.48,61.53,0.0
5.42,61.79,0.0
5.41,61.74,0.0
5.38,61.63,0.0
5.37,61.49,0.0
5.38,61.75,0.0
5.48,62.13,0.0
5.59,61.45,0.0
5.47,61.55,0.0
5.35,61.96,0.0
5.16,63.44,0.0
4.89,64.78,0.0
4.59,65.46,0.0
4.33,66.74,0.0
4.06,67.85,0.0
3.93,68.39,0.0
3.79,68.99,0.0
3.58,69.87,0.0
3.34,70.8,0.0
3.18,71.4,0.0
2.92,72.6,0.0
2.69,73.5,0.0
2.64,73.7,0.0
2.45,74.6,0.0
2.33,75.0,0.0
2.3,75.0,0.0
2.17,75.5,0.0
1.96,76.5,0.0
1.94,76.4,0.0
1.81,77.0,0.0
1.85,76.8,0.0
1.88,76.5,0.0
1.67,77.7,0.0
1.51,78.4,0.0
1.47,78.8,0.0
1.45,78.9,0.0
1.48,78.6,0.0
1.53,78.2,0.0
1.5,78.0,0.0
1.4,78.4,0.0
1.34,78.7,0.0
1.29,78.8,0.0
1.28,78.7,0.0
1.35,78.1,0.0
1.34,77.9,0.0
1.16,78.7,0.0
0.87,80.0,0.0
0.72,80.9,0.0
0.65,81.2,0.0
0.6,81.6,0.0
0.6,81.6,0.0
0.6,81.5,0.0
0.6,81.3,0.0
0.48,81.9,0.0
0.5,81.9,0.0
0.39,82.3,0.0
0.32,82.8,0.0
0.27,83.0,0.0
0.09,83.7,0.0
-0.13,84.9,0.0
-0.24,85.4,0.0
-0.09,85.3,0.0
0.15,83.7,0.0
0.11,83.6,0.0
0.08,84.1,0.0
0.07,83.5,0.0
0.02,83.7,0.0
0.08,83.2,0.0
0.04,83.4,0.0
0.14,83.2,0.0
0.35,82.2,0.0
0.56,81.3,0.0
0.67,80.6,0.0
0.66,80.7,0.0
0.53,81.3,0.0
0.51,81.6,0.0
0.46,81.7,0.0
0.41,82.1,0.0
0.23,82.5,0.0
0.05,83.4,0.0
0.01,83.6,0.0
-0.04,84.1,0.0
-0.04,84.2,0.0
0.02,84.0,0.0
0.11,83.3,0.0
-0.13,84.3,0.0
0.07,84.1,0.0
0.27,83.3,0.0
0.3,82.8,0.0
0.31,82.9,0.0
0.46,82.5,0.0
0.45,82.3,0.0
0.44,82.5,0.0
0.37,82.7,0.0
0.28,83.1,0.0
0.24,83.3,0.0
0.26,83.3,0.0
0.39,83.0,0.0
0.43,82.6,0.0
0.42,82.6,0.0
0.45,82.8,0.0
0.46,82.9,0.0
0.62,82.5,0.0
0.58,82.5,0.0
0.46,83.1,0.0
0.53,83.3,0.0
0.65,82.9,0.0
0.58,83.0,0.0
0.45,83.5,0.0
0.28,84.5,0.0
0.25,84.6,0.0
0.19,85.1,0.0
0.23,85.0,0.0
0.51,84.5,0.0
0.89,82.8,0.0
1.0,82.5,0.0
1.08,82.6,0.0
1.42,81.8,0.0
1.79,80.4,0.0
1.94,79.9,0.0
1.94,80.0,0.0
2.03,80.2,0.0
2.39,79.2,0.0
2.71,78.1,0.0
2.95,77.1,0.0
3.32,75.5,0.0
3.64,75.0,0.0
3.95,73.6,0.0
4.31,72.7,0.0
4.51,71.7,0.0
4.48,71.6,0.0
4.82,70.1,0.0
5.29,67.36,0.0
5.47,66.1,0.0
5.53,65.43,0.0
5.66,65.19,0.0
5.08,66.37,0.0
4.67,67.41,0.0
4.5,67.94,0.0
4.33,68.48,0.0
4.29,68.91,0.0
4.19,68.83,0.0
4.13,68.3,0.0
4.13,65.69,0.0
3.96,66.37,0.0
3.77,67.43,0.0
3.67,68.09,0.0
3.65,67.74,0.0
3.6,68.14,0.0
3.42,68.65,0.0
3.33,69.38,0.0
3.21,69.94,0.0
3.25,69.71,0.0
3.6,68.85,0.0
3.53,69.24,0.0
3.21,70.0,0.0
2.93,72.2,0.0
2.8,72.1,0.0
2.72,71.9,0.0
2.59,72.1,0.0
2.46,72.7,0.0
2.44,73.4,0.0
2.49,73.6,0.0
2.62,73.4,0.0
2.6,73.4,0.0
2.53,73.9,0.0
2.52,74.5,0.0
2.67,74.4,0.0
2.74,74.3,0.0
2.81,74.6,0.0
2.94,74.9,0.0
3.0,75.0,0.0
3.19,75.9,0.0
3.38,75.9,0.0
3.39,76.2,0.0
3.47,76.3,0.0
3.38,78.3,0.0
3.22,80.2,0.0
3.47,78.8,0.0
3.65,77.7,0.0
3.86,76.2,0.0
3.94,75.7,0.0
4.0,75.8,0.0
4.12,75.5,0.0
4.21,75.7,0.0
4.16,76.0,0.0
4.08,76.3,0.0
4.03,76.6,0.0
3.95,76.9,0.0
3.82,77.4,0.0
3.8,77.7,0.0
3.79,77.8,0.0
3.6,78.4,0.0
3.54,78.9,0.0
3.56,79.4,0.0
3.62,79.4,0.0
3.5,79.9,0.0
3.45,80.3,0.0
3.46,80.5,0.0
3.38,81.0,0.0
3.34,81.5,0.0
3.38,81.4,0.0
3.25,81.8,0.0
3.0,82.5,0.0
2.71,83.2,0.0
2.51,84.2,0.0
2.41,84.9,0.0
2.47,85.1,0.0
2.75,85.3,0.0
3.0,84.2,0.0
3.09,84.3,0.0
3.13,84.3,0.0
3.14,84.4,0.0
3.21,84.5,0.0
3.44,84.0,0.0
3.49,83.8,0.0
3.25,84.4,0.0
3.3,84.7,0.0
3.3,84.4,0.0
3.18,85.0,0.0
3.09,85.1,0.0
2.9,86.3,0.0
3.15,85.9,0.0
3.4,86.2,0.0
3.96,84.7,0.0
4.35,83.5,0.0
4.72,82.0,0.0
4.82,81.1,0.0
4.31,81.9,0.0
3.76,84.0,0.0
3.41,85.4,0.0
3.34,86.1,0.0
3.24,86.0,0.0
2.94,86.8,0.0
2.89,87.5,0.0
3.02,87.3,0.0
3.24,86.9,0.0
3.45,86.0,0.0
3.44,85.9,0.0
3.38,86.0,0.0
3.35,86.3,0.0
3.24,86.4,0.0
3.2,87.0,0.0
3.2,86.9,0.0
3.18,86.7,0.0
3.19,86.7,0.0
3.06,86.8,0.0
3.04,87.2,0.0
3.15,86.9,0.0
3.32,86.2,0.0
3.33,86.1,0.0
3.34,86.3,0.0
3.35,86.3,0.0
3.17,86.8,0.0
3.14,87.4,0.0
3.2,87.3,0.0
3.26,87.0,0.0
3.42,87.2,0.0
3.95,85.9,0.0
4.26,84.5,0.0
4.33,84.1,0.0
4.27,84.0,0.0
4.19,84.1,0.0
3.88,84.6,0.0
3.86,85.0,0.0
3.92,85.0,0.0
4.06,84.8,0.0
4.15,84.9,0.0
4.31,84.7,0.0
4.56,83.9,0.0
4.82,82.7,0.0
4.99,81.5,0.0
5.0,80.9,0.0
4.96,81.7,0.0
5.03,82.0,0.0
5.15,81.2,0.0
5.18,80.9,0.0
5.24,81.1,0.0
5.26,80.9,0.0
5.27,80.8,0.0
5.28,80.5,0.0
5.22,80.8,0.0
5.25,80.7,0.0
5.24,80.4,0.0
5.26,80.4,0.0
5.26,80.6,0.0
5.39,80.3,0.0
5.34,80.4,0.0
5.27,80.9,0.0
5.33,80.9,0.0
5.28,80.9,0.0
5.11,81.5,0.0
5.02,81.9,0.0
4.9,82.2,0.0
4.83,82.4,0.0
4.72,82.7,0.0
4.56,83.4,0.0
4.49,83.7,0.0
4.41,83.8,0.0
4.33,84.4,0.0
4.26,84.8,0.0
4.21,84.9,0.0
4.14,85.3,0.0
4.13,85.1,0.0
4.13,84.7,0.0
4.19,84.3,0.0
4.19,84.3,0.0
4.27,84.2,0.0
4.33,84.0,0.0
4.34,84.1,0.0
4.43,83.9,0.0
4.47,83.5,0.0
4.48,83.4,0.0
4.54,83.0,0.0
4.59,82.3,0.0
4.61,81.9,0.0
4.69,81.5,0.0
4.64,81.7,0.0
4.6,82.0,0.0
4.6,82.2,0.0
4.6,82.1,0.0
4.57,82.3,0.0
4.46,83.2,0.0
4.4,83.6,0.0
4.41,83.8,0.0
4.46,83.9,0.0
4.38,84.2,0.0
4.34,84.5,0.0
4.27,85.0,0.0
4.21,85.3,0.0
4.18,85.4,0.0
4.05,86.0,0.0
4.06,86.3,0.0
3.97,86.6,0.0
3.82,87.2,0.0
3.71,87.7,0.0
3.59,88.1,0.0
3.57,88.3,0.0
3.73,88.0,0.0
3.9,87.1,0.0
3.98,86.7,0.0
4.03,86.3,0.0
3.95,86.4,0.0
3.78,87.1,0.0
3.91,86.7,0.0
4.07,85.5,0.0
4.07,85.4,0.0
4.22,84.9,0.0
4.38,84.0,0.0
4.47,83.8,0.0
4.54,83.5,0.0
4.45,84.0,0.0
4.29,84.7,0.0
4.07,85.4,0.0
3.89,86.1,0.0
3.89,86.1,0.0
3.87,86.0,0.0
3.9,86.5,0.0
4.12,85.6,0.0
4.13,85.4,0.0
4.15,85.6,0.0
4.21,85.3,0.0
4.22,85.5,0.0
4.43,84.5,0.0
4.65,83.2,0.0
4.64,83.1,0.0
4.6,83.2,0.0
4.92,81.4,0.0
4.97,80.6,0.0
4.69,81.4,0.0
4.49,82.4,0.0
4.67,80.9,0.0
4.74,79.7,0.0
4.47,80.6,0.0
4.47,80.6,0.0
4.22,81.3,0.0
3.98,82.0,0.0
3.97,82.1,0.0
4.13,81.2,0.0
4.02,81.4,0.0
4.13,81.0,0.0
4.47,79.4,0.0
4.67,78.2,0.0
4.97,76.6,0.0
5.03,76.2,0.0
5.22,75.1,0.0
5.43,73.9,0.0
5.75,72.2,0.0
6.0,70.6,0.0
6.01,70.4,0.0
6.13,69.86,0.0
6.18,69.62,0.0
6.07,69.87,0.0
6.07,69.56,0.0
5.92,69.79,0.0
5.81,70.1,0.0
5.74,70.3,0.0
5.65,70.4,0.0
5.6,70.4,0.0
5.49,70.9,0.0
5.42,71.4,0.0
5.32,71.8,0.0
5.3,72.0,0.0
5.34,71.8,0.0
5.43,71.4,0.0
5.64,70.6,0.0
5.87,69.64,0.0
6.19,68.04,0.0
6.42,67.17,0.0
6.58,66.46,0.0
6.78,65.5,0.0
7.08,64.29,0.0
7.16,63.72,0.0
7.32,62.44,0.0
7.24,62.37,0.0
7.08,63.03,0.0
7.01,63.29,0.0
7.04,63.0,0.0
7.18,62.73,0.0
7.38,62.25,0.0
7.63,61.76,0.0
7.99,61.1,0.0
8.69,59.98,0.0
9.84,57.6,0.0
10.34,57.48,0.0
10.49,58.88,0.0
10.71,59.46,0.0
10.81,59.01,0.0
10.69,58.33,0.0
10.49,58.34,0.0
10.58,58.19,0.0
10.72,57.88,0.0
10.74,57.74,0.0
10.47,58.49,0.0
10.15,59.48,0.0
10.01,59.77,0.0
9.95,59.26,0.0
9.93,58.24,0.0
9.76,57.78,0.0
9.49,58.07,0.0
9.13,58.81,0.0
8.75,58.78,0.0
8.58,59.0,0.0
8.54,58.98,0.0
8.54,58.57,0.0
8.5,58.55,0.0
8.47,58.62,0.0
8.47,58.51,0.0
8.53,58.2,0.0
8.74,57.31,0.0
8.78,57.06,0.0
8.83,56.69,0.0
8.86,56.6,0.0
8.87,56.49,0.0
8.83,56.71,0.0
8.81,56.81,0.0
8.85,56.7,0.0
8.92,56.72,0.0
8.9,57.06,0.0
8.87,57.25,0.0
8.94,56.93,0.0
8.94,56.94,0.0
8.96,57.06,0.0
9.0,57.15,0.0
8.92,57.58,0.0
8.84,58.09,0.0
8.79,58.34,0.0
8.73,58.46,0.0
8.69,58.67,0.0
8.68,58.68,0.0
8.88,57.92,0.0
8.97,57.81,0.0
9.23,57.02,0.0
9.43,56.51,0.0
9.57,56.29,0.0
9.61,56.3,0.0
9.68,56.28,0.0
9.73,56.24,0.0
9.77,56.35,0.0
9.85,56.5,0.0
9.85,56.77,0.0
9.93,56.82,0.0
9.92,56.82,0.0
9.89,56.79,0.0
9.8,57.25,0.0
9.77,57.64,0.0
9.61,58.02,0.0
9.32,59.13,0.0
9.34,59.65,0.0
9.14,60.08,0.0
8.98,60.89,0.0
8.93,61.42,0.0
9.23,61.15,0.0
9.53,60.85,0.0
9.53,60.76,0.0
9.12,61.03,0.0
8.97,61.54,0.0
8.96,61.41,0.0
8.93,61.49,0.0
8.85,61.54,0.0
8.75,61.7,0.0
8.96,61.63,0.0
9.15,60.89,0.0
9.01,61.14,0.0
8.86,61.43,0.0
8.58,62.06,0.0
8.74,61.23,0.0
8.82,60.65,0.0
9.35,58.94,0.0
9.27,59.33,0.0
9.27,58.79,0.0
9.19,58.76,0.0
9.32,57.59,0.0
9.28,57.32,0.0
9.07,57.38,0.0
8.99,57.29,0.0
8.81,57.91,0.0
8.64,58.53,0.0
8.71,58.28,0.0
8.9,57.6,0.0
9.17,56.88,0.0
9.8,54.87,0.0
10.14,53.52,0.0
10.34,52.8,0.0
10.46,52.41,0.0
10.66,51.88,0.0
10.84,51.38,0.0
10.99,50.94,0.0
11.05,50.85,0.0
11.05,50.87,0.0
11.03,50.86,0.0
10.95,51.36,0.0
10.78,52.39,0.0
10.71,53.1,0.0
10.76,53.69,0.0
10.64,54.15,0.0
10.46,55.44,0.0
10.17,57.31,0.0
10.22,55.78,0.0
10.09,56.13,0.0
9.91,56.28,0.0
9.64,56.33,0.0
9.36,56.56,0.0
9.33,55.6,0.0
9.16,55.94,0.0
9.0,56.16,0.0
8.74,57.04,0.0
8.62,57.08,0.0
8.47,57.23,0.0
8.62,56.8,0.0
8.85,55.72,0.0
8.89,55.62,0.0
8.99,55.14,0.0
8.99,54.9,0.0
9.07,54.58,0.0
9.38,53.9,0.0
9.74,52.72,0.0
9.68,52.61,0.0
9.44,53.35,0.0
9.33,53.75,0.0
9.38,54.05,0.0
9.54,53.67,0.0
9.86,53.26,0.0
10.34,52.17,0.0
11.11,50.53,0.0
11.86,47.94,0.0
12.15,47.31,0.0
12.45,46.83,0.0
12.66,46.46,0.0
12.91,46.32,0.0
12.9,46.18,0.0
12.98,46.11,0.0
12.84,46.59,0.0
13.13,46.33,0.0
13.48,45.61,0.0
13.58,44.26,0.0
13.24,45.07,0.0
13.09,45.51,0.0
13.15,45.62,0.0
13.2,45.58,0.0
13.17,45.74,0.0
13.07,46.17,0.0
13.16,46.46,0.0
12.93,46.9,0.0
12.59,47.56,0.0
12.36,48.13,0.0
12.01,49.0,0.0
11.82,49.48,0.0
11.53,50.36,0.0
11.17,51.74,0.0
10.68,53.43,0.0
10.37,54.61,0.0
10.13,55.37,0.0
9.59,57.33,0.0
9.11,58.93,0.0
8.93,59.2,0.0
8.97,58.9,0.0
8.93,58.78,0.0
9.15,57.83,0.0
9.17,57.82,0.0
8.98,58.77,0.0
8.96,59.21,0.0
9.05,58.98,0.0
9.15,58.49,0.0
9.28,57.85,0.0
9.26,57.87,0.0
9.22,58.11,0.0
9.19,58.34,0.0
8.97,59.23,0.0
8.69,60.15,0.0
8.41,61.12,0.0
8.46,60.99,0.0
8.29,61.68,0.0
8.22,62.2,0.0
7.82,63.72,0.0
7.68,64.76,0.0
8.15,64.05,0.0
8.51,63.2,0.0
8.71,62.81,0.0
8.66,63.15,0.0
8.45,64.28,0.0
8.61,64.15,0.0
8.69,64.0,0.0
8.48,64.45,0.0
7.96,66.2,0.0
7.89,66.66,0.0
8.15,66.32,0.0
8.63,65.0,0.0
8.82,64.85,0.0
9.05,64.52,0.0
9.48,63.71,0.0
9.41,64.34,0.0
9.54,64.3,0.0
9.83,63.24,0.0
9.87,62.96,0.0
9.92,62.71,0.0
10.03,62.26,0.0
10.11,62.02,0.0
10.03,62.36,0.0
10.08,62.41,0.0
10.27,61.98,0.0
10.45,61.42,0.0
10.51,61.32,0.0
10.52,61.42,0.0
10.53,61.57,0.0
10.48,61.89,0.0
10.39,62.38,0.0
10.2,63.35,0.0
10.14,63.81,0.0
10.11,64.17,0.0
10.04,64.54,0.0
10.03,64.67,0.0
10.09,64.39,0.0
9.83,64.6,0.0
9.45,65.89,0.0
9.36,66.52,0.0
9.15,68.27,0.0
9.17,68.61,0.0
9.2,67.83,0.0
9.08,69.35,0.0
9.04,69.33,0.0
8.97,69.01,0.0
9.19,69.02,0.0
9.32,69.47,0.0
9.51,70.8,0.0
9.31,72.7,0.1
9.0,76.2,0.0
8.46,80.1,0.1
8.16,82.1,0.0
8.01,83.5,0.0
7.99,83.8,0.0
7.83,84.4,0.0
7.74,84.3,0.0
7.55,84.5,0.0
7.46,84.4,0.0
7.2,85.7,0.0
7.05,86.7,0.0
6.97,86.3,0.0
6.71,87.2,0.0
6.6,88.0,0.0
6.67,87.5,0.0
6.59,86.9,0.0
6.39,87.6,0.0
6.41,88.0,0.0
6.26,87.6,0.0
5.95,88.8,0.0
5.78,88.7,0.0
5.52,90.8,0.0
5.7,90.6,0.0
5.66,89.7,0.0
5.72,90.1,0.0
5.99,88.7,0.0
6.14,87.3,0.0
6.11,87.3,0.0
5.93,88.2,0.0
6.19,87.3,0.0
6.23,86.5,0.0
6.26,86.5,0.0
6.44,85.6,0.0
6.73,84.2,0.0
6.89,83.4,0.0
7.06,81.9,0.0
7.39,80.3,0.0
8.33,77.5,0.0
8.83,75.0,0.0
9.04,73.8,0.0
9.46,72.2,0.0
9.64,71.6,0.0
9.63,71.8,0.0
9.67,71.9,0.0
10.2,70.8,0.0
10.78,68.73,0.0
11.42,67.18,0.0
11.84,64.96,0.0
12.18,63.42,0.0
12.5,61.48,0.0
12.22,61.0,0.0
12.32,60.63,0.0
12.81,59.85,0.0
12.85,58.35,0.0
12.6,58.34,0.0
12.48,59.59,0.0
12.41,59.47,0.0
12.33,59.19,0.0
12.22,59.11,0.0
12.22,59.18,0.0
12.26,58.9,0.0
12.19,59.14,0.0
11.9,59.87,0.0
11.86,59.8,0.0
12.04,59.28,0.0
12.02,59.4,0.0
11.95,59.11,0.0
11.48,60.32,0.0
10.97,61.68,0.0
10.89,61.91,0.0
10.83,62.37,0.0
10.62,63.31,0.0
10.29,64.69,0.0
10.08,65.97,0.0
9.9,67.79,0.0
9.73,69.06,0.0
9.57,70.2,0.0
9.44,71.1,0.0
9.28,71.8,0.0
9.05,72.7,0.0
8.92,73.4,0.0
8.77,74.1,0.0
8.53,74.8,0.0
8.14,76.3,0.0
7.94,77.4,0.0
7.85,77.7,0.0
7.87,78.0,0.0
7.95,77.6,0.0
7.57,78.6,0.0
6.99,80.6,0.0
6.33,82.4,0.0
5.91,84.7,0.0
6.22,84.3,0.0
6.3,83.8,0.0
6.26,84.2,0.0
6.37,83.8,0.0
6.21,84.0,0.0
6.16,84.5,0.0
6.17,84.2,0.0
5.78,84.8,0.0
5.39,86.7,0.0
5.06,87.6,0.0
4.74,88.5,0.0
4.86,89.1,0.0
5.0,88.4,0.0
5.24,87.5,0.0
5.31,86.7,0.0
5.02,87.0,0.0
4.72,89.0,0.0
4.53,88.8,0.0
4.55,89.5,0.0
4.61,88.6,0.0
4.5,88.9,0.0
4.57,88.9,0.0
4.73,88.3,0.0
4.82,87.5,0.0
4.95,86.8,0.0
4.97,86.7,0.0
4.76,87.4,0.0
4.74,87.5,0.0
4.59,87.6,0.0
